iter	WKappa	MultiClass
1771	0.6860572258	0.8266542201
1772	0.6859273547	0.8265099798
1773	0.6857662275	0.8263593627
1774	0.6866922048	0.8262296204
1775	0.6864495831	0.8260157707
1776	0.6868123553	0.8258955028
1777	0.6870960081	0.8257596615
1778	0.6867835253	0.8256501209
1779	0.686278398	0.8255045202
1780	0.6859736802	0.8253750967
1781	0.6862439843	0.8252187216
1782	0.6863122306	0.8248938068
1783	0.6863128213	0.8247113068
1784	0.6869855915	0.8245760442
1785	0.6869315158	0.8244888637
1786	0.6869293258	0.8243283512
1787	0.6863146928	0.8241217659
1788	0.6876980051	0.8239085145
1789	0.6888057111	0.8237080624
1790	0.6887760414	0.8235521239
1791	0.6880799388	0.8234402039
1792	0.6888063747	0.8231996246
1793	0.6886778281	0.8230590157
1794	0.6886048993	0.8228738429
1795	0.6890229538	0.8227338944
1796	0.6894562452	0.8226243828
1797	0.6889592028	0.8224801511
1798	0.6893821891	0.8223278589
1799	0.6919349619	0.8220601452
1800	0.6924761028	0.8219136067
1801	0.6925882517	0.8216915827
1802	0.6925896748	0.8215702033
1803	0.6924492974	0.8214307611
1804	0.6926661816	0.8212962276
1805	0.6934408391	0.8211118318
1806	0.6938920567	0.820945915
1807	0.6942256071	0.8208345351
1808	0.6935495222	0.8206150812
1809	0.6931092303	0.8204150143
1810	0.6932123976	0.8201426251
1811	0.6935276911	0.8199537387
1812	0.6940917195	0.8197324678
1813	0.6939091545	0.8195665643
1814	0.692978255	0.8193701012
1815	0.6930691694	0.8191615263
1816	0.6940327868	0.8189732212
1817	0.6952677394	0.8187659754
1818	0.6952024686	0.8186839204
1819	0.694760187	0.8184978702
1820	0.6953523952	0.8183843269
1821	0.6959786236	0.818228505
1822	0.6943769913	0.8180509401
1823	0.6949195468	0.8179012867
1824	0.6956460679	0.8177576727
1825	0.6943683471	0.8175512275
1826	0.694735552	0.8173935932
1827	0.6943747399	0.8171465149
1828	0.6939221615	0.8170324729
1829	0.6945926609	0.8168495239
1830	0.6950906453	0.8166286844
1831	0.6954436515	0.8164597416
1832	0.6957429233	0.8163394432
1833	0.6963968161	0.8161812567
1834	0.696198589	0.816038715
1835	0.6964059956	0.8158004232
1836	0.6966040397	0.8155457188
1837	0.6965829633	0.8154012363
1838	0.6974193222	0.8153087425
1839	0.6982850993	0.8151673878
1840	0.6981883323	0.8150309555
1841	0.6983461645	0.81491241
1842	0.699615634	0.8145700505
1843	0.7003709666	0.8144056909
1844	0.6996098204	0.8142741561
1845	0.7001900619	0.8141458051
1846	0.701127792	0.8139017237
1847	0.7009399504	0.813745333
1848	0.7007772591	0.8136843285
1849	0.7007971922	0.8135567365
1850	0.701239144	0.813359033
1851	0.7010319916	0.8132771993
1852	0.701228664	0.8130984135
1853	0.7021627325	0.8128910593
1854	0.7014808731	0.8127555227
1855	0.7020445957	0.8125525679
1856	0.7024502444	0.8124484822
1857	0.7025166307	0.8122327618
1858	0.7020170328	0.8121128681
1859	0.7012771907	0.8117472473
1860	0.7016245753	0.8116134838
1861	0.7010813475	0.8115118037
1862	0.7014310741	0.8113828894
1863	0.7018363547	0.8111405558
1864	0.7010842188	0.8110406886
1865	0.7018363547	0.8109146878
1866	0.7013094544	0.8107097825
1867	0.7016786388	0.8105728464
1868	0.7008611487	0.8104005974
1869	0.7019951117	0.8101694597
1870	0.702067547	0.8100683794
1871	0.7012317282	0.809974236
1872	0.7001167658	0.8098643593
1873	0.6994746804	0.8097055746
1874	0.6993684064	0.8094872393
1875	0.7003718353	0.8092746635
1876	0.7005020924	0.8091790804
1877	0.6998930194	0.8090331698
1878	0.6997686155	0.8088394901
1879	0.700279808	0.8086481823
1880	0.7001170342	0.8084333065
1881	0.7001894735	0.8083145141
1882	0.7011191995	0.8080591558
1883	0.7011191995	0.8079201303
1884	0.7019290491	0.8077313604
1885	0.7015442284	0.8075965458
1886	0.7024752274	0.807461243
1887	0.7028131319	0.8072337591
1888	0.7030136713	0.8071164667
1889	0.7036895077	0.8069287166
1890	0.7032531711	0.8067501289
1891	0.7039148335	0.8065344791
1892	0.7039866171	0.806433198
1893	0.7037853269	0.8062501691
1894	0.7039222468	0.8061278842
1895	0.7041643098	0.8059560373
1896	0.7041710419	0.8058525186
1897	0.7038368232	0.8057246456
1898	0.7036229945	0.8055935847
1899	0.7046962491	0.8053496672
1900	0.7049709594	0.8051812334
1901	0.705541311	0.804918642
1902	0.7058756472	0.8048255631
1903	0.7059481066	0.804697825
1904	0.7047271623	0.8044265974
1905	0.7048013104	0.8043287137
1906	0.7043712413	0.8042217215
1907	0.7044430497	0.8041451761
1908	0.7044837459	0.8039928856
1909	0.7045954567	0.8038804019
1910	0.7045658011	0.803722114
1911	0.7049732353	0.8035700527
1912	0.7049732353	0.8034211094
1913	0.7040907163	0.8033157498
1914	0.7058862566	0.8031247415
1915	0.7062660147	0.8029039731
1916	0.7062117328	0.8027675014
1917	0.7063393575	0.802552301
1918	0.7068134699	0.8023448417
1919	0.7069402325	0.8021695007
1920	0.7071020412	0.8020179887
1921	0.7070795597	0.801913372
1922	0.7065786302	0.8017967075
1923	0.7071699247	0.8015770267
1924	0.7086472576	0.8014362885
1925	0.7088528482	0.801314526
1926	0.7090686682	0.8011527994
1927	0.7086251481	0.8010542641
1928	0.7088820404	0.8009282658
1929	0.7089222464	0.8007861685
1930	0.7091529008	0.8006529317
1931	0.7091926765	0.8005189572
1932	0.7089948945	0.8003519941
1933	0.7086205925	0.800218635
1934	0.708738364	0.8000921401
1935	0.7091913756	0.7999414669
1936	0.7090733668	0.7998243211
1937	0.7093075351	0.7995640009
1938	0.7096406934	0.7994251489
1939	0.7099702317	0.7992021451
1940	0.7105462505	0.7990339909
1941	0.710894079	0.7988907513
1942	0.711522378	0.7986811475
1943	0.7124839814	0.7985643304
1944	0.7130184101	0.7984263375
1945	0.7134248352	0.7983161044
1946	0.7134016481	0.7981945459
1947	0.713422827	0.7980015334
1948	0.7126307301	0.797823364
1949	0.7137809408	0.7977216776
1950	0.7139616505	0.7975770535
1951	0.7140515332	0.7974422999
1952	0.7142155274	0.797267249
1953	0.7142387979	0.7971720571
1954	0.7143157883	0.7969703435
1955	0.7143479636	0.7967084984
1956	0.7143616722	0.7965306183
1957	0.7146515617	0.7963993889
1958	0.7149059205	0.7962389642
1959	0.7151646894	0.7960960811
1960	0.714852578	0.7959374576
1961	0.7151109925	0.7957636344
1962	0.7151419272	0.7956709964
1963	0.7156829327	0.7954389157
1964	0.715574885	0.795316114
1965	0.716277169	0.7951167704
1966	0.7160363361	0.7950024833
1967	0.7156435696	0.7948263186
1968	0.7155719507	0.7946371122
1969	0.716138747	0.7944974902
1970	0.7163126115	0.7943818328
1971	0.7156493426	0.7942586828
1972	0.7158551315	0.7940890944
1973	0.7151845187	0.7939896702
1974	0.7157521034	0.7938287517
1975	0.7156977401	0.7936279229
1976	0.7155955272	0.7934585187
1977	0.7160067406	0.7932895987
1978	0.7161389791	0.7931296291
1979	0.7157528166	0.7929178272
1980	0.7162470044	0.7927961276
1981	0.7162470044	0.7927136772
1982	0.7169236729	0.7925318493
1983	0.7164812171	0.792399928
1984	0.716749524	0.7922754115
1985	0.7165392171	0.7921543803
1986	0.716289668	0.7919871369
1987	0.7160893136	0.7918432539
1988	0.7166297105	0.7917272329
1989	0.7161144433	0.7914857485
1990	0.7168110535	0.7913261362
1991	0.7171801126	0.7911840266
1992	0.7173125604	0.7910355464
1993	0.7178997887	0.7908803486
1994	0.7185108482	0.7907609958
1995	0.7178994069	0.790644536
1996	0.7173514771	0.7904875094
1997	0.7175147146	0.7903800062
1998	0.7171952626	0.7901513756
1999	0.7172363658	0.790041508
